# foot :: Right:0,Left:1
# position :: 'A':1, 'M':2, 'GK':3, 'D':4
id,name,rating,position,height,foot,rare,pace,shooting,passing,dribbling,defending,heading,diving,handling,kicking,reflexes,speed,positioning
23461,WalterSamuel,85,D,183,Left,1,65,49,58,42,87,83,,,,,,
23466,RyanTaylor,73,D,173,Right,1,69,69,77,64,69,62,,,,,,
23814,VincenzoGrella,72,M,182,Left,1,53,58,75,69,73,67,,,,,,
23823,AndreasJohansson,67,M,184,Right,0,55,58,66,51,68,70,,,,,,
2392,JonDaly,70,A,191,Right,1,60,68,60,59,67,72,,,,,,
2394,OwenMorrison,57,M,173,Left,0,68,53,55,56,48,51,,,,,,
2396,AndyWelsh,61,M,173,Left,0,69,54,55,65,50,61,,,,,,
241,RyanGiggs,83,M,180,Left,1,70,78,84,84,57,62,,,,,,
24160,FernandoSales,68,A,171,Right,0,64,61,69,71,44,46,,,,,,
24225,WesleySonck,70,A,174,Right,0,68,69,60,66,51,72,,,,,,
24248,DavidPizarro,77,M,170,Right,0,66,70,81,77,62,52,,,,,,
24332,VincenzoIaquinta,77,A,191,Right,0,82,73,61,69,65,81,,,,,,
24438,MarioYepes,77,D,186,Left,0,48,43,52,38,79,79,,,,,,
24589,GonzaloSorondo,71,D,190,Right,1,52,49,52,51,76,62,,,,,,
24630,PepeReina,84,GK,188,Right,1,,,,,,,85,80,90,86,50,82
24846,MileSterjovski,63,A,180,Right,1,65,63,57,66,62,69,,,,,,
24851,OlofMellberg,78,D,186,Right,1,51,38,57,39,80,78,,,,,,
2488,ZoumanaCamara,73,D,182,Right,1,52,39,55,58,73,78,,,,,,
24894,FábioAurélio,74,D,173,Left,1,65,65,80,68,73,66,,,,,,
249,PhilNeville,75,D,180,Right,0,59,57,76,58,77,71,,,,,,
2492,Eliseu,74,M,175,Left,1,92,69,68,75,73,68,,,,,,
24932,PerNilsson,72,D,190,Right,0,42,46,50,39,75,64,,,,,,
250,DavidBeckham,78,M,183,Right,1,64,76,87,72,68,53,,,,,,
2506,JasonEuell,64,A,180,Right,0,65,62,57,65,59,67,,,,,,
25110,ChristianVander,67,GK,195,Right,0,,,,,,,67,63,59,70,45,68
25249,Ewerthon,72,A,175,Right,1,81,71,58,76,47,67,,,,,,
25281,MichaelBemben,62,D,182,Right,1,44,61,59,52,70,57,,,,,,
25420,ClaudioPizarro,82,A,186,Right,1,70,80,58,77,57,80,,,,,,
2572,MaramaVahirua,73,A,172,Right,1,77,74,69,78,45,52,,,,,,
25798,RoqueSantaCruz,79,A,189,Right,0,67,76,54,75,57,76,,,,,,
2587,KevinPhillips,73,A,170,Right,1,63,74,57,64,45,67,,,,,,
25924,Capdevila,79,D,182,Left,0,72,69,79,65,78,74,,,,,,
2651,ShayGiven,82,GK,185,Right,1,,,,,,,87,74,68,88,40,80
26709,RafaelMárquez,80,D,182,Right,1,59,65,75,69,80,74,,,,,,
269,NickBarmby,61,M,170,Right,1,43,64,64,65,53,60,,,,,,
26992,SylvainDistin,77,D,192,Left,1,61,36,56,55,80,75,,,,,,
27,JoeCole,80,M,175,Right,0,68,75,76,83,54,57,,,,,,
2702,KevinEllison,60,A,183,Left,0,55,62,50,63,60,70,,,,,,
27107,JorisVanHout,62,D,187,Right,0,36,55,53,52,64,68,,,,,,
273,SigurdRushfeldt,73,A,190,Right,1,71,71,59,57,60,78,,,,,,
2742,RicardoGardner,70,M,175,Left,0,67,66,71,76,61,64,,,,,,
27487,RobWielaert,73,D,178,Right,0,46,47,66,60,71,73,,,,,,
27532,DorusdeVries,70,GK,191,Right,1,,,,,,,71,68,77,78,54,64
27556,AndweléSlory,64,A,170,Right,1,74,61,47,70,48,45,,,,,,
27578,SimoneBarone,69,M,180,Right,0,66,54,70,58,66,66,,,,,,
2769,JoséBosingwa,80,D,183,Right,0,83,60,78,77,75,67,,,,,,
27971,AlessandroAgostini,72,D,174,Left,1,73,51,72,64,69,64,,,,,,
28050,JelletenRouwelaar,71,GK,186,Left,0,,,,,,,71,68,67,73,52,72
28057,AntoinevanderLinden,68,D,186,Left,0,38,50,56,56,72,63,,,,,,
28060,RolandLinz,73,A,185,Right,1,69,68,49,67,54,77,,,,,,
28061,BasSibum,67,M,180,Right,0,60,63,68,59,68,76,,,,,,
28067,StéphaneDalmat,74,M,180,Right,1,66,72,75,75,60,59,,,,,,
28108,StephenCrainey,70,D,175,Left,0,74,50,66,62,62,63,,,,,,
28130,Ronaldinho,84,M,182,Right,1,63,79,82,89,49,58,,,,,,
2815,JonParkin,67,A,193,Right,1,63,64,43,61,66,74,,,,,,
2816,LeoBertos,59,M,177,Right,1,76,52,57,60,52,48,,,,,,
2819,GerardoTorrado,73,M,176,Right,1,66,55,65,57,76,67,,,,,,
28219,FerrieBodde,70,M,178,Right,0,59,68,73,64,63,63,,,,,,
28223,JimPaterson,59,M,180,Left,0,65,56,58,62,54,50,,,,,,
28230,RomeoCastelen,69,M,170,Right,0,78,56,63,80,36,53,,,,,,
28233,Jan-PaulSaeijs,65,D,190,Right,0,42,52,50,45,71,64,,,,,,
2837,RoryDelap,71,M,183,Right,1,42,61,76,71,72,75,,,,,,
28725,AndyKirk,66,A,178,Right,0,65,60,55,68,47,72,,,,,,
28869,AndriusSkerla,64,D,185,Left,0,50,35,40,38,68,58,,,,,,
28924,PontusFarnerud,73,M,177,Right,1,74,70,72,77,67,70,,,,,,
29017,FreddydosSantos,57,D,180,Right,0,70,55,51,47,59,58,,,,,,
2904,HarryKewell,76,A,180,Left,0,71,77,71,78,49,73,,,,,,
29183,GerhardTremmel,72,GK,190,Right,1,,,,,,,73,70,59,75,48,72
29354,ChrisAlbright,64,D,185,Right,0,52,58,62,56,65,68,,,,,,
29488,JohnCarew,75,A,193,Right,1,72,74,56,75,64,84,,,,,,
2956,StiliyanPetrov,77,M,180,Right,0,51,69,75,71,73,70,,,,,,
29771,MarinoBiliškov,65,D,195,Right,1,28,47,55,53,70,56,,,,,,
29778,LucianoZavagno,63,D,182,Left,1,55,48,60,42,70,65,,,,,,
2992,UlrichRamé,75,GK,187,Right,0,,,,,,,70,74,71,72,59,80
30110,DimitarBerbatov,82,A,189,Right,1,68,80,79,81,49,81,,,,,,
3041,HasanSalihamidžić,74,M,176,Right,1,65,62,76,72,70,69,,,,,,
30458,PeerKluge,76,M,179,Right,0,65,59,72,69,74,69,,,,,,
30540,HansSarpei,68,D,178,Right,0,54,33,61,54,71,70,,,,,,
30620,StevenReid,71,D,180,Right,1,67,74,74,65,72,74,,,,,,
30630,TimBorowski,73,M,194,Right,1,48,74,73,67,75,62,,,,,,
30663,ChristophMetzelder,77,D,194,Right,1,48,35,66,52,79,72,,,,,,
30697,AndrewWebster,65,D,183,Right,0,66,19,50,57,69,63,,,,,,
3078,Nélson,72,D,171,Right,1,89,52,70,72,70,66,,,,,,
3081,Ricardo,66,GK,185,Right,0,,,,,,,73,55,77,67,48,70
31432,DidierDrogba,86,A,189,Right,1,74,86,68,80,65,87,,,,,,
31486,BrunoCheyrou,66,M,185,Left,0,46,65,65,62,66,65,,,,,,
31624,HansHenrikAndreasen,72,M,183,Right,1,56,69,73,51,67,76,,,,,,
31686,DjimiTraoré,70,D,190,Left,0,68,50,54,57,73,75,,,,,,
31831,KimKällström,80,M,181,Left,1,68,80,83,74,74,72,,,,,,
3216,LorenzoStovini,68,D,186,Right,0,54,38,41,46,72,71,,,,,,
32190,BobbyConvey,70,M,175,Left,0,71,62,67,68,60,45,,,,,,
3235,JodyCraddock,70,D,185,Left,0,33,42,46,43,72,74,,,,,,
32420,DanielGygax,67,A,179,Right,1,82,62,58,67,51,60,,,,,,
3246,DiogoValente,73,A,178,Left,0,77,65,71,74,58,62,,,,,,
32556,SimenBrenne,71,M,181,Right,0,70,69,60,64,58,72,,,,,,
32648,JulienRodriguez,54,D,182,Right,0,33,31,39,37,52,48,,,,,,
32740,JohanWiland,74,GK,188,Right,1,,,,,,,75,73,69,81,46,75
32743,LeeEulYong,58,D,176,Left,1,61,59,65,61,60,48,,,,,,
32751,MikaelNilsson,68,D,182,Right,0,72,55,64,68,68,66,,,,,,
330,RobbieKeane,77,A,175,Right,0,68,78,62,77,51,63,,,,,,
33005,MiikaKoppinen,68,D,188,Right,0,64,51,50,38,70,72,,,,,,
33335,PeterEnckelman,61,GK,188,Right,0,,,,,,,62,57,51,61,55,66
3363,WayneBridge,73,D,178,Left,1,60,54,77,65,73,72,,,,,,
3364,SimonJentzsch,74,GK,196,Right,1,,,,,,,77,75,68,76,36,70
3366,NolbertoSolano,63,M,173,Right,1,33,68,77,64,60,60,,,,,,
33674,ScottChipperfield,68,M,180,Left,0,55,67,70,67,68,54,,,,,,
33757,DavySchollen,69,GK,190,Right,0,,,,,,,67,69,73,69,58,71
3395,ShaunWright-Phillips,79,A,166,Right,1,93,71,69,82,46,55,,,,,,
34079,AshleyCole,85,D,176,Left,1,83,63,80,79,79,72,,,,,,
3408,SimonElliott,65,M,180,Left,0,36,59,69,61,63,59,,,,,,
34308,IndridiSigurdsson,64,D,185,Left,1,63,48,56,48,70,70,,,,,,
3434,DarrenPurse,66,D,188,Right,0,48,28,26,24,74,75,,,,,,
34373,ArchieThompson,65,A,174,Right,0,78,61,49,72,48,52,,,,,,
34432,JonKnudsen,69,GK,185,Right,0,,,,,,,64,67,68,68,31,76
34437,BartDeelkens,64,GK,189,Left,1,,,,,,,62,65,63,64,56,65
34440,NickyHayen,62,D,188,Right,0,42,38,42,30,66,58,,,,,,
34663,MobuluM'Futi,61,A,176,Right,0,70,56,54,57,55,68,,,,,,
34824,AntonioFloroFlores,77,A,181,Right,0,79,74,66,76,58,78,,,,,,
3484,JohnO'Shea,75,D,190,Right,0,65,39,64,61,77,73,,,,,,
35179,ChristophSpycher,66,D,175,Left,0,59,51,64,52,69,69,,,,,,
35310,DavyDeBeule,67,M,180,Right,0,66,64,64,67,53,60,,,,,,
35491,PeterDelorge,65,M,178,Right,0,67,46,56,49,64,65,,,,,,
35713,JosephYobo,74,D,188,Right,0,70,45,58,60,75,74,,,,,,
35889,SeanDavis,69,M,178,Right,0,53,61,71,69,72,67,,,,,,
36111,KyleBeckerman,72,M,178,Right,0,72,67,64,70,74,67,,,,,,
3622,RicardoCarvalho,84,D,181,Right,1,58,46,62,54,81,81,,,,,,
3647,MichaelBallack,81,M,189,Right,1,62,80,80,73,79,86,,,,,,
366,ChristianRahn,63,D,185,Left,1,61,69,64,65,67,64,,,,,,
3665,BenjaminNivet,74,M,178,Right,1,50,72,71,72,56,55,,,,,,
36659,JulioArca,70,M,175,Left,0,58,66,72,71,64,67,,,,,,
36792,IanMurray,64,D,183,Left,0,58,37,63,59,66,62,,,,,,
3721,NenadDžodić,66,D,188,Right,0,40,41,59,36,63,67,,,,,,
37312,YoulMawéné,63,D,186,Right,0,52,29,55,56,67,57,,,,,,
37626,PeterVagenas,62,M,173,Right,0,61,49,56,57,62,64,,,,,,
3765,Gaspar,68,D,191,Right,0,46,33,46,30,73,64,,,,,,
3790,Nunes,77,D,185,Right,0,52,49,55,51,78,75,,,,,,
37929,AdinBrown,60,GK,195,Right,1,,,,,,,58,64,71,60,40,67
3813,MickaëlLandreau,80,GK,184,Right,1,,,,,,,78,76,84,82,61,78
38670,JamesFowler,65,M,175,Right,0,62,17,60,63,67,75,,,,,,
38836,JonConway,62,GK,198,Right,1,,,,,,,61,62,69,61,25,64
39045,DannyCaliff,65,D,185,Right,0,37,39,45,39,73,70,,,,,,
3912,LouisSaha,79,A,185,Left,1,79,80,55,77,60,77,,,,,,
39386,DaMarcusBeasley,68,M,170,Left,1,93,63,62,71,50,61,,,,,,
39630,ScottSeverin,64,D,180,Right,1,60,60,58,55,68,76,,,,,,
3974,Moreira,72,GK,185,Right,1,,,,,,,73,75,67,71,54,73
39943,JiSungPark,82,M,175,Right,0,79,70,74,84,53,57,,,,,,
4001,César,77,GK,185,Right,0,,,,,,,77,76,75,74,53,87
4006,Miguel,75,D,179,Right,0,75,60,72,71,78,63,,,,,,
40702,Edmilson,68,M,186,Right,0,39,65,67,59,68,67,,,,,,
40805,CarlosBocanegra,73,D,183,Left,1,44,45,59,56,76,80,,,,,,
4083,Petit,74,M,176,Right,0,46,69,71,63,73,65,,,,,,
4086,RicardoRocha,68,D,183,Right,0,53,48,56,48,70,70,,,,,,
40863,MatiasConcha,69,D,180,Right,0,66,55,65,69,71,66,,,,,,
40898,SidneyGovou,77,A,177,Right,0,77,77,74,75,53,69,,,,,,
40900,SouleymaneDiawara,80,D,187,Right,1,59,44,58,46,82,78,,,,,,
4096,Roger,75,M,171,Left,0,59,73,79,80,51,49,,,,,,
40960,AndréLuiz,64,M,183,Left,1,46,64,68,62,68,68,,,,,,
4098,Tiago,79,M,183,Right,0,63,70,76,74,72,75,,,,,,
40988,ZdeněkGrygera,72,D,185,Right,0,56,57,64,55,74,66,,,,,,
41,Iniesta,91,M,170,Right,1,78,72,90,91,65,55,,,,,,
4105,HakanYakin,73,M,181,Left,1,50,73,68,69,56,61,,,,,,
4111,RichardDunne,78,D,188,Right,1,54,40,38,33,81,78,,,,,,
4114,ArekRadomski,64,D,177,Right,0,57,53,59,50,62,64,,,,,,
41196,ÁlvaroSantos,64,A,181,Right,0,57,60,44,57,50,58,,,,,,
41223,ChrisRiggott,67,D,183,Right,0,61,39,43,44,67,75,,,,,,
41233,SholaAmeobi,71,A,191,Right,0,67,66,44,72,57,74,,,,,,
41236,ZlatanIbrahimović,88,A,195,Right,1,79,89,78,87,65,82,,,,,,
41270,MartinRetov,69,M,178,Right,0,56,62,66,64,70,54,,,,,,
41378,PerKrøldrup,76,D,194,Right,1,52,48,60,39,80,79,,,,,,
41621,Reinaldo,70,A,182,Right,1,65,70,63,72,55,78,,,,,,
41634,LionelMathis,66,M,174,Right,0,62,54,69,59,63,60,,,,,,
41635,PhilippeMexès,81,D,187,Right,1,69,50,62,58,81,83,,,,,,
41674,SylvainArmand,74,D,182,Left,1,65,60,74,69,75,71,,,,,,
41705,GrégoryLeca,71,D,183,Left,1,31,57,68,56,76,66,,,,,,
41725,MatthieuDelpierre,76,D,193,Right,1,66,47,67,41,78,71,,,,,,
41734,BenoîtCheyrou,80,M,182,Left,1,67,76,83,75,77,75,,,,,,
41745,AbdoulayeMéité,68,D,185,Right,0,41,42,49,37,70,76,,,,,,
41824,JulienEscudé,77,D,183,Left,0,51,47,58,60,77,72,,,,,,
41835,GaëlDanic,74,A,176,Left,1,81,68,73,75,50,54,,,,,,
41874,BenoîtPedretti,80,M,177,Right,1,59,71,81,74,74,66,,,,,,
4190,GaryNaysmith,64,D,178,Left,0,65,56,58,55,65,69,,,,,,
4202,GennaroGattuso,78,M,177,Right,1,59,52,68,61,81,60,,,,,,
4205,NunoGomes,75,A,179,Right,0,54,71,72,71,57,74,,,,,,
4231,Rivaldo,75,M,186,Left,0,42,73,77,74,48,52,,,,,,
4238,DannyHigginbotham,72,D,185,Left,1,60,50,62,53,77,73,,,,,,
4240,ColinHealy,63,M,180,Right,0,52,57,60,56,55,64,,,,,,
42521,AndreasIvanschitz,76,M,184,Left,0,48,77,73,71,56,62,,,,,,
4257,MattOakley,64,M,178,Right,1,51,62,69,61,64,65,,,,,,
42570,ImreSzabics,70,A,180,Right,0,75,68,58,69,55,72,,,,,,
43020,BarryFerguson,73,M,178,Right,1,54,67,78,69,72,63,,,,,,
432,StefaniMiglioranzi,63,D,185,Right,0,47,55,57,62,66,63,,,,,,
4323,PaulGallacher,65,GK,183,Right,0,,,,,,,64,66,56,66,46,67
4394,TommyMiller,63,M,185,Right,1,63,62,65,65,61,52,,,,,,
4421,StevenMcGarry,58,M,178,Right,0,55,58,54,63,56,60,,,,,,
44414,StevenThompson,68,A,188,Right,0,52,65,52,63,54,70,,,,,,
44886,SeanHessey,58,D,178,Left,0,53,26,35,36,61,69,,,,,,
44960,Nils-EricJohansson,63,D,187,Left,1,44,35,51,40,71,73,,,,,,
44985,AndersMøllerChristensen,69,D,187,Right,0,36,34,48,41,70,69,,,,,,
44991,KevinMcNaughton,69,D,178,Right,0,78,52,69,60,65,66,,,,,,
450,DariusVassell,69,A,170,Right,1,83,68,58,72,49,67,,,,,,
45032,CláudioCaçapa,71,D,180,Right,0,32,43,59,61,71,75,,,,,,
45062,GaëlGivet,75,D,181,Left,0,55,33,59,51,73,80,,,,,,
45067,AhmedMadouni,66,D,192,Right,0,42,41,53,53,73,54,,,,,,
45073,KeithLasley,65,M,173,Right,0,68,47,64,64,72,76,,,,,,
45080,AntonioBocchetti,62,D,183,Left,0,65,41,55,53,65,66,,,,,,
45083,StevevonBergen,73,D,183,Right,0,73,36,59,43,74,74,,,,,,
45098,GaryCaldwell,74,D,180,Right,1,54,28,63,61,74,83,,,,,,
45104,MortenRasmussen,68,A,185,Right,0,67,66,50,54,50,70,,,,,,
45110,JanGunnarSolli,72,D,183,Right,0,72,67,70,70,75,74,,,,,,
45119,MikelArteta,82,M,175,Right,1,66,81,85,84,67,69,,,,,,
45129,DanieleCacia,69,A,183,Right,0,68,66,53,57,53,76,,,,,,
45139,JonasDeRoeck,68,D,187,Right,0,54,49,61,47,71,68,,,,,,
4514,ChristianBrocchi,75,M,171,Right,0,64,66,76,69,72,64,,,,,,
45143,TonySergeant,65,M,182,Right,0,43,63,63,58,56,61,,,,,,
45162,MarkBrown,61,GK,185,Right,0,,,,,,,61,64,52,61,34,61
45167,KoenDaerden,65,M,191,Left,0,57,66,66,59,70,64,,,,,,
45186,Joaquín,81,A,179,Right,1,77,75,79,87,48,50,,,,,,
45194,Gabilondo,73,M,185,Left,1,61,73,79,71,54,53,,,,,,
45197,XabiAlonso,86,M,183,Right,1,61,78,86,69,80,68,,,,,,
4520,LukeChadwick,66,M,180,Right,0,73,50,59,69,55,62,,,,,,
45202,MartinJiránek,74,D,190,Right,1,74,56,68,58,77,78,,,,,,
45208,GrégoryDufer,66,M,176,Right,0,67,70,65,67,46,51,,,,,,
45226,DwayneDeRosario,75,M,175,Right,0,68,76,69,72,61,64,,,,,,
45269,ThiernoBah,55,M,175,Right,0,64,51,56,62,59,69,,,,,,
45326,ChristianKalvenes,63,D,182,Left,0,65,40,55,28,69,72,,,,,,
45328,AlexanderØdegaard,63,A,179,Right,1,77,58,53,65,46,48,,,,,,
45342,PatrickZoundi,64,M,175,Right,1,91,47,52,68,39,52,,,,,,
45359,AndréMuri,68,D,192,Right,0,67,37,49,59,71,75,,,,,,
45362,MustaphaOussalah,66,M,179,Left,0,71,62,63,67,63,58,,,,,,
45435,RafikSaïfi,60,A,178,Right,1,55,59,62,72,44,60,,,,,,
45437,ThomasManfredini,73,D,182,Left,0,56,53,58,47,75,73,,,,,,
45453,JefDelen,62,D,176,Left,0,62,58,62,57,55,58,,,,,,
45455,KevinVandenbergh,68,A,180,Right,0,55,68,48,66,42,66,,,,,,
45462,MarcoCassetti,74,D,187,Right,1,72,58,72,68,75,67,,,,,,
45472,AliaksandrHleb,78,M,185,Right,0,70,67,78,82,49,51,,,,,,
45473,ChristianTiffert,76,M,183,Right,0,71,74,78,75,71,61,,,,,,
45475,PaulFreier,71,M,180,Right,0,78,65,69,73,63,54,,,,,,
45480,ArkadiuszOnyszko,57,GK,186,Right,0,,,,,,,56,50,62,51,38,69
45490,Calleja,68,M,171,Left,0,65,66,68,72,64,57,,,,,,
45493,RagnvaldSoma,68,D,189,Left,0,56,52,51,46,72,74,,,,,,
45501,TimSmolders,68,M,191,Right,0,37,68,68,62,67,63,,,,,,
45504,MladenPetrić,81,A,184,Left,1,66,84,70,77,54,78,,,,,,
45517,LudovicMagnin,66,D,186,Left,0,62,58,69,58,67,60,,,,,,
45534,MikaelAntonsson,73,D,189,Right,1,62,52,65,61,74,81,,,,,,
45541,JanKristiansen,65,M,180,Left,0,64,68,59,64,60,52,,,,,,
45548,TobiasHysén,73,A,180,Left,1,84,69,61,62,52,72,,,,,,
45552,ThomasAugustinussen,68,M,192,Right,0,58,59,57,64,71,72,,,,,,
4556,CristianoLucarelli,75,A,188,Right,0,48,77,60,63,59,81,,,,,,
45574,RafaelvanderVaart,87,M,176,Left,1,67,84,86,83,57,59,,,,,,
45587,MortenSkoubo,68,A,190,Right,0,67,65,62,61,57,72,,,,,,
45595,DanieleBonera,76,D,183,Right,0,62,48,68,62,76,76,,,,,,
45601,FlorentMalouda,84,A,181,Left,1,79,79,81,85,59,62,,,,,,
45605,MatteoBrighi,74,M,178,Right,1,70,68,74,71,72,69,,,,,,
45606,MichaelSilberbauer,72,M,183,Right,1,73,68,72,69,70,67,,,,,,
45609,DanielBierofka,69,M,178,Right,0,74,62,64,71,54,54,,,,,,
45618,GabyMudingayi,74,M,180,Right,1,73,60,67,62,79,68,,,,,,
45655,DelHorno,74,D,183,Left,1,69,62,69,70,74,79,,,,,,
45656,WalterPandiani,75,A,184,Right,0,64,72,58,67,60,81,,,,,,
45661,Raúl,81,A,180,Left,0,63,76,69,82,54,71,,,,,,
45674,MichaëlEssien,84,M,177,Right,1,75,78,82,79,85,80,,,,,,
45702,IvanPelizzoli,69,GK,193,Right,0,,,,,,,68,66,66,72,47,70
45707,MohamedZidan,75,A,172,Right,0,78,74,72,84,49,62,,,,,,
45708,PaulScharner,77,D,191,Right,0,55,60,66,59,78,81,,,,,,
45717,JoachimStandfest,65,D,180,Right,0,69,51,59,59,64,63,,,,,,
45721,ThorbenMarx,70,M,184,Right,0,55,65,70,63,71,68,,,,,,
45733,FabioGrosso,72,D,190,Left,1,45,72,75,67,72,61,,,,,,
45754,RobertoGuana,73,M,178,Right,0,65,61,71,66,71,63,,,,,,
45760,FernandoTroyansky,56,D,178,Right,0,64,32,41,56,63,59,,,,,,
45763,ChristianPoulsen,75,M,182,Right,0,48,57,69,66,74,71,,,,,,
45842,JonasOlsson,74,D,193,Left,1,55,56,66,50,76,72,,,,,,
45874,AlexanderFarnerud,70,M,184,Left,0,74,65,70,69,54,60,,,,,,
45880,SørenLarsen,68,A,194,Left,1,51,66,59,62,62,67,,,,,,
46014,BarryRobson,67,M,180,Left,1,61,71,72,70,67,73,,,,,,
46042,Juan,80,D,182,Right,0,60,43,57,51,79,77,,,,,,
46087,EduardoCosta,71,M,186,Right,0,58,59,69,65,68,65,,,,,,
46102,FábioRochemback,73,M,183,Right,1,58,74,80,71,76,66,,,,,,
46154,Léo,72,D,166,Left,1,85,65,72,78,69,60,,,,,,
46160,Renato,76,M,177,Right,0,72,74,76,75,71,78,,,,,,
46167,DanielMajstorović,71,D,190,Right,1,51,38,49,52,77,68,,,,,,
46175,MarkusRosenberg,73,A,185,Right,1,73,73,51,69,51,75,,,,,,
4626,SimoneDelNero,71,A,187,Right,1,65,67,68,76,57,53,,,,,,
4633,HermannHreiðarsson,63,D,190,Left,1,32,38,56,52,73,75,,,,,,
46577,TomášJun,72,A,178,Right,1,78,70,58,71,49,70,,,,,,
46590,ChristopherSamba,79,D,196,Right,1,54,47,45,41,84,72,,,,,,
4667,MorganDeSanctis,83,GK,190,Right,1,,,,,,,82,82,71,84,40,85
46689,MarcinBaszczyński,64,D,182,Right,1,75,52,62,65,65,60,,,,,,
46730,SantinoQuaranta,64,M,183,Right,1,74,63,60,66,51,66,,,,,,
46736,EmilianoMoretti,72,D,183,Left,1,66,48,67,53,76,74,,,,,,
46746,BrianMullan,67,M,173,Right,0,77,61,62,66,62,56,,,,,,
46797,EddieRobinson,64,D,185,Right,0,33,35,48,43,68,66,,,,,,
46807,PaoloCastellini,68,D,184,Left,0,70,47,65,64,70,62,,,,,,
46815,BredeHangeland,81,D,195,Right,1,60,53,58,46,86,66,,,,,,
46826,HannoBalitsch,75,M,181,Right,0,61,60,70,61,76,74,,,,,,
46829,JesperMikkelsen,62,M,183,Left,0,44,41,50,44,66,65,,,,,,
46857,MortenGamstPedersen,78,M,183,Left,0,70,79,79,77,66,72,,,,,,
4695,AndyO'Brien,69,D,191,Right,0,54,31,56,41,70,74,,,,,,
46997,GarryO'Connor,70,A,186,Right,0,74,65,53,66,60,74,,,,,,
47014,HansCornelis,67,D,182,Right,0,67,60,66,63,65,62,,,,,,
47092,JoeyDidulica,69,GK,191,Right,0,,,,,,,70,67,65,67,60,70
47096,GrégoryTafforeau,67,D,175,Left,0,56,56,68,63,67,67,,,,,,
47099,KristoferHæstad,66,M,172,Right,0,73,57,56,62,69,67,,,,,,
47131,FernandoMeira,76,D,190,Right,0,48,43,65,55,79,76,,,,,,
47186,EdsonBuddle,72,A,185,Right,1,71,71,55,72,57,75,,,,,,
47189,AaronMokoena,70,M,183,Right,0,60,43,58,63,71,75,,,,,,
47201,SilvioProto,73,GK,187,Right,1,,,,,,,82,67,65,81,64,64
4724,NicolaLegrottaglie,76,D,185,Right,0,55,46,60,58,76,78,,,,,,
4731,SimonePerrotta,76,M,179,Right,0,75,71,75,71,73,73,,,,,,
4732,JérémieBréchet,73,D,186,Left,0,43,54,61,54,74,73,,,,,,
47390,GilbertoSilva,76,M,184,Right,0,52,52,65,59,78,66,,,,,,
47458,Leandro,68,D,167,Left,1,71,61,77,75,64,49,,,,,,
47483,Valdo,75,M,184,Right,0,79,67,72,77,49,57,,,,,,
47529,Luciano,71,GK,174,Right,1,,,,,,,75,60,70,80,65,68
47608,Aranzubia,77,GK,184,Right,0,,,,,,,78,69,78,82,62,80
47662,GernotPlassnegger,60,D,179,Right,0,67,47,59,58,61,64,,,,,,
47680,MarioRaimondi,63,M,185,Left,0,64,62,62,62,58,52,,,,,,
47688,MilaimRama,60,A,185,Right,0,32,58,47,56,51,55,,,,,,
47691,MarcSchneider,63,D,180,Left,1,54,56,71,60,63,67,,,,,,
47699,DavideTaini,60,GK,190,Right,0,,,,,,,67,56,58,66,42,52
47706,PeterHlinka,67,M,191,Right,0,62,59,59,64,72,74,,,,,,
4772,KevinBetsy,61,M,185,Right,1,82,47,54,66,44,47,,,,,,
47853,SašaPapac,72,D,185,Left,0,72,36,69,66,74,69,,,,,,
47854,RolandBättig,65,M,180,Right,0,64,56,58,55,67,64,,,,,,
47860,KaderMangane,76,D,191,Right,1,59,61,62,50,81,78,,,,,,
4789,MatteoGuardalben,64,GK,188,Right,1,,,,,,,61,63,55,65,50,68
47903,RaphaelSchäfer,76,GK,190,Right,0,,,,,,,81,71,64,82,31,73
47925,MarkusKatzer,63,D,186,Left,0,65,36,63,59,68,60,,,,,,
47961,MauroLustrinelli,66,A,173,Right,0,57,65,52,62,53,65,,,,,,
47977,GoranObradovic,63,M,188,Right,1,45,69,66,63,56,56,,,,,,
47986,KasperJensen,62,GK,193,Right,1,,,,,,,69,65,56,58,61,57
48023,ThomasPichlmann,60,A,188,Right,0,49,59,42,40,53,65,,,,,,
4806,CédricBarbosa,66,M,179,Right,0,51,65,73,67,65,64,,,,,,
48098,SilvanAegerter,65,M,180,Left,0,62,64,66,63,67,65,,,,,,
4832,MarcoMarchionni,74,M,175,Right,1,80,69,71,78,56,57,,,,,,
4858,EdouardCissé,73,M,186,Right,0,57,63,69,64,74,75,,,,,,
4867,YoannLachor,66,D,187,Left,0,31,51,65,56,66,69,,,,,,
48717,JúlioCésar,85,GK,186,Left,1,,,,,,,85,82,75,85,59,84
48745,FabricioColoccini,79,D,183,Right,1,64,56,70,66,78,81,,,,,,
48752,Lincoln,74,M,175,Right,1,60,73,77,75,51,52,,,,,,
48753,AníbalMatellán,68,D,181,Left,0,52,46,52,53,73,70,,,,,,
48757,Puñal,73,M,179,Right,1,53,67,73,66,72,56,,,,,,
48779,CoryGibbs,63,D,190,Left,0,47,46,49,49,66,64,,,,,,
48788,Peragón,69,A,169,Left,0,71,65,53,69,50,57,,,,,,
48826,RubénOlivera,74,A,184,Right,1,75,71,68,76,58,67,,,,,,
48940,PetrČech,85,GK,196,Left,1,,,,,,,86,80,76,88,45,86
